date,BTC,ETH,BNB,XRP,DOT,DOGE,SHIB,LTC,UNI,LINK,MATIC,BCH,TRX,MANA,ATOM,ETC,XTZ,XMR,GRT,EOS,SAND,AAVE,LRC,NEO,ZEC
2021-07-22 17:30:00,32412.53364482,2033.96229982,295.15358639,0.60169435,13.28414573,0.19251561,6.5e-06,121.60813664,17.51448316,16.06304772,0.89911455,444.60800722,0.0553058,0.5917062,11.54797949,43.37068446,2.47033493,201.89268681,0.55796343,3.56635995,0.50615676,275.73000001,0.20575733,29.37009083,96.66948039
2021-07-22 18:00:00,32280.99999001,2024.62810283,293.54577401,0.597,13.12753091,0.19107476,6.47e-06,120.99255126,17.40771066,16.06719138,0.89222767,442.12059144,0.05507485,0.59201142,11.51590728,43.33333169,2.49503828,201.47922186,0.55086297,3.55519735,0.50297101,275.18895071,0.20575733,29.218017,97.70424948
2021-07-22 18:30:00,32280.21,2024.69276794,293.54577401,0.59552437,13.13336334,0.1912474,6.48e-06,120.98682818,17.44147469,16.00276676,0.89059339,441.07466608,0.05519373,0.59019277,11.44159144,43.29523646,2.49503828,200.31115763,0.55086297,3.54877442,0.49362032,276.89855327,0.20575733,29.218017,96.61144582
2021-07-22 19:00:00,32263.24549577,2024.04459647,294.57951341,0.59552978,13.14069528,0.19133174,6.49e-06,120.83817729,17.46474138,15.97433832,0.90008767,441.27032469,0.0551112,0.59203324,11.44159144,43.29523646,2.48864094,200.41464768,0.55086297,3.54877442,0.49470046,278.01258098,0.20575733,29.24242699,96.66347506
2021-07-22 19:30:00,32384.53066183,2028.68377908,294.97320093,0.59614083,13.19319891,0.1914548,6.52e-06,120.49350672,17.52071637,15.99238023,0.90089838,441.79028143,0.05515787,0.59203324,11.44269099,43.34915432,2.48864094,200.0,0.55086297,3.56675321,0.50383905,278.81627233,0.20575733,29.24242699,96.66347506
2021-07-22 20:00:00,32270.0,2020.04967782,293.92640345,0.59339148,13.12407915,0.19085002,6.49e-06,120.02713135,17.49005689,16.04785274,0.89645969,440.19193816,0.05489198,0.59203324,11.41324121,42.97883576,2.48864094,197.62499099,0.55086297,3.56746606,0.49635765,277.41099256,0.20575733,29.04471142,96.20737018
2021-07-22 20:30:00,32238.54780838,2015.2243418,294.96461213,0.59380095,13.14760401,0.19076512,6.46e-06,120.13486881,17.46689708,16.02985341,0.88959365,442.32323721,0.05488532,0.58465592,11.38,43.10690805,2.48864094,198.58092268,0.55086297,3.56746606,0.48825949,275.39884722,0.20575733,29.04471142,96.20737018
2021-07-22 21:00:00,32268.60988927,2018.8403383,294.6087738,0.59368258,13.19567625,0.19102674,6.48e-06,120.15593759,17.52810981,16.01410308,0.89197555,440.86333615,0.05494865,0.58465592,11.40595543,43.28856483,2.48864094,197.40822319,0.55088509,3.55329131,0.49288631,274.18068578,0.20575733,29.04471142,96.81560094
2021-07-22 21:30:00,32134.76923572,2007.17231544,293.3,0.58914383,13.07462654,0.1896,6.45e-06,119.32926662,17.26179992,15.83710953,0.88064032,439.51741619,0.05441053,0.58290258,11.27915316,43.48217845,2.48864094,195.91649451,0.5449577,3.52286963,0.49811038,274.13383814,0.21278781,28.81419784,96.46641946
2021-07-22 22:00:00,32146.56335221,1998.88931798,291.72707456,0.58847721,12.953136,0.19011412,6.41e-06,119.31814451,17.26343751,15.8149172,0.87252415,439.14591905,0.05456104,0.58044801,11.18891994,42.92097839,2.48864094,195.55394137,0.5417455,3.52286963,0.49320496,273.79473575,0.21278781,28.43293818,96.46641946
2021-07-22 22:30:00,32181.24602328,2005.48584804,290.45936465,0.59,13.02152681,0.19054366,6.44e-06,119.54018072,17.2766282,15.8402535,0.87822314,439.28711231,0.05467018,0.58044801,11.25188489,42.92097839,2.48864094,195.93955522,0.5453458,3.52286963,0.49242875,275.0567745,0.21074155,28.74773972,96.46641946
2021-07-22 23:00:00,32278.0,2015.19175071,292.36262596,0.592,13.12731949,0.19114786,6.47e-06,120.32387421,17.47521486,15.97738204,0.88671371,440.3062442,0.05502,0.58044801,11.34269764,43.35,2.48864094,196.90629884,0.55721865,3.5557442,0.49252641,277.28612073,0.21074155,28.81419784,97.11276309
2021-07-22 23:30:00,32292.47284885,2025.01112588,292.45121783,0.59223372,13.15816845,0.19149069,6.46e-06,120.69480804,17.57000145,16.07618259,0.88207039,440.3062442,0.0552779,0.58044801,11.35846334,43.32794996,2.48864094,197.85109379,0.56027822,3.56355572,0.5004154,278.70373067,0.21074155,28.81419784,97.37128713
2021-07-23 00:00:00,32289.39052775,2020.85884133,293.54655021,0.59037969,13.17592323,0.19038536,6.46e-06,119.51091251,17.55283725,16.00498973,0.87789087,440.3062442,0.05523358,0.59113643,11.34219443,43.52042254,2.52173698,197.83204935,0.5529411,3.53869433,0.51870461,278.24606212,0.21074155,29.04471142,97.23577878
2021-07-23 00:30:00,32351.18355235,2027.48610237,293.20702625,0.59594004,13.40341178,0.19125267,6.47e-06,120.30203944,17.62311151,16.13842172,0.884914,445.57270161,0.05544625,0.59113643,11.31776973,43.52706923,2.52623063,198.89279631,0.5529411,3.56785926,0.52266209,281.10477158,0.21074155,28.97067396,97.83859594
2021-07-23 01:00:00,32382.84452396,2032.55175479,294.4871243,0.59567596,13.4784912,0.19139996,6.51e-06,120.39292215,17.76908412,16.14490069,0.88963858,444.67097834,0.05525806,0.59113643,11.48687739,43.36314559,2.5351931,198.68789297,0.562,3.57385786,0.52980814,283.48350686,0.21078305,28.97067396,97.85320863
2021-07-23 01:30:00,32762.77939447,2068.92468644,295.64748832,0.60083503,13.37607422,0.19357837,6.55e-06,121.23709775,17.98290627,16.31250443,0.91290287,446.35089188,0.05590563,0.60172372,11.4055102,44.20644124,2.56840251,200.02960915,0.562,3.5771878,0.54317935,289.52931936,0.21078305,29.345916,97.85320863
2021-07-23 02:00:00,32610.20336987,2063.07594492,295.30126157,0.59702691,13.41798016,0.19322859,6.54e-06,121.33020162,17.82217941,16.31574961,0.90714678,450.0,0.05596902,0.61850865,11.48523849,45.08713414,2.58269307,199.67931605,0.562,3.6187552,0.57270991,287.32179814,0.21078305,29.65590322,98.51965672
2021-07-23 02:30:00,32641.28864138,2065.3476202,296.17543823,0.59859537,13.43924474,0.1930487,6.54e-06,121.38667436,17.79055922,16.32363622,0.90599835,450.0,0.05584615,0.60988669,11.37011408,45.22419993,2.58269307,199.81222346,0.562,3.61515605,0.56471318,287.64222775,0.21078305,29.41904833,98.2143653
2021-07-23 03:00:00,32563.0,2058.36979568,295.84422477,0.5969043,13.26718705,0.19278681,6.53e-06,120.80576514,17.70885973,16.24189173,0.89766238,446.0,0.05565639,0.60752944,11.2498888,46.07036851,2.58269307,199.0352738,0.56217601,3.60585871,0.55810603,287.94059368,0.21078305,29.41904833,98.23600605
2021-07-23 03:30:00,32579.6882297,2059.52843429,295.12188122,0.59609245,13.19329128,0.19229391,6.51e-06,120.58249018,17.64879954,16.19836218,0.90204189,444.57234481,0.05563585,0.60752944,11.14959031,46.13246778,2.56876419,199.44373838,0.56217601,3.60180433,0.55509317,287.81718649,0.21066749,29.41904833,98.07675762
2021-07-23 04:00:00,32652.97110551,2067.76981968,296.51145305,0.60047995,13.24992274,0.19330435,6.53e-06,120.95097391,17.80339093,16.34686028,0.93860258,443.71480036,0.0558549,0.6179511,11.31820757,46.23246439,2.60528038,200.51270382,0.56217601,3.60663368,0.56338306,290.36247114,0.21066749,29.51128567,98.16986369
2021-07-23 04:30:00,32687.72387609,2074.29093273,298.84190785,0.60192244,13.24656555,0.19487619,6.54e-06,121.18275504,17.81300905,16.38365541,0.94926985,445.19797441,0.05603439,0.62217382,11.30400366,45.84711537,2.60528038,200.38662016,0.56217601,3.60935887,0.57018597,291.01956436,0.21066749,29.38943278,98.16986369
2021-07-23 05:00:00,32738.3893446,2080.5949169,298.73665069,0.60460036,13.2714936,0.19813828,6.62e-06,121.34803995,17.91944128,16.39172902,0.94327765,446.00616947,0.05611684,0.62617712,11.37011408,46.05956116,2.60528038,200.98863511,0.56217601,3.60481095,0.576,290.37940228,0.21066749,29.48694162,98.16986369
2021-07-23 05:30:00,32627.10956765,2073.0976343,298.09249772,0.60414154,13.25212149,0.19660605,6.57e-06,121.08475946,17.8153466,16.29146372,0.94173347,446.222286,0.05605649,0.61994722,11.42863597,45.93029949,2.60528038,200.00819446,0.56217601,3.61117454,0.56182157,286.97985763,0.21360161,29.530652,98.21041044
2021-07-23 06:00:00,32568.48705069,2072.65460416,298.19584874,0.599918,13.16881245,0.19580162,6.58e-06,120.70181414,17.7081499,16.24345223,0.934,442.84633555,0.05583962,0.61673069,11.18286911,45.745148,2.60528038,199.24463387,0.55662049,3.5927667,0.56159116,282.01798638,0.21360161,29.530652,97.27368597
2021-07-23 06:30:00,32575.15761207,2075.90466437,298.73261307,0.60068153,13.26542356,0.19562552,6.56e-06,120.56308606,17.7092652,16.23323281,0.93848444,443.08602572,0.05577896,0.61673069,11.21509492,45.6895247,2.60528038,199.64442471,0.5544241,3.5927667,0.56630539,284.16886867,0.21360161,29.530652,97.55565846
2021-07-23 07:00:00,32402.88014457,2057.06917853,297.0642132,0.59675159,13.11091949,0.19303864,6.5e-06,119.54737298,17.55644887,16.03419886,0.91871987,440.68581578,0.0552473,0.61671182,11.01856126,45.13497495,2.60528038,197.6844988,0.5504892,3.55840973,0.56694659,280.3034792,0.21360161,29.10057224,96.22803404
2021-07-23 07:30:00,32465.98508038,2062.47185851,297.28690242,0.598,13.15386521,0.19408774,6.52e-06,120.18749667,17.6452335,16.13774918,0.93277772,442.07448781,0.05549413,0.62684778,11.09276178,45.37418817,2.60528038,197.66993893,0.54984976,3.57049168,0.57058093,281.48921369,0.21360161,29.20011961,96.84596592
2021-07-23 08:00:00,32447.01314,2053.36178002,295.13335179,0.59429972,13.13507145,0.19203247,6.47e-06,119.80819129,17.49318155,15.99838941,0.9282485,440.35402828,0.0552989,0.61568336,11.04839709,44.83510439,2.58220883,196.75839965,0.54984976,3.54172669,0.55777737,280.00591982,0.21058456,29.04471142,95.09864235
2021-07-23 08:30:00,32307.58419556,2043.57294801,293.73039144,0.58896492,12.96993245,0.1906817,6.45e-06,119.31874802,17.35386521,15.8542485,0.91202806,438.15701842,0.05493639,0.60752944,11.13205556,43.96721295,2.58220883,195.8298449,0.53859692,3.5361252,0.53612383,279.01813263,0.21058456,28.793364,95.35295537
2021-07-23 09:00:00,32452.28015288,2060.2,295.04649335,0.59307494,13.11958154,0.19216659,6.49e-06,119.91700858,17.52756361,15.9984642,0.91357287,440.88169547,0.05526094,0.60503236,11.18891994,44.54789033,2.63369953,197.5,0.54134299,3.55113832,0.54596862,282.12485427,0.21058456,28.87792969,95.89319406
2021-07-23 09:30:00,32333.92200142,2050.1514317,295.04649335,0.59100445,13.04189129,0.19140849,6.48e-06,119.46535006,17.39045804,15.86870059,0.91166763,439.49646966,0.05495051,0.59846546,11.09940858,44.2,2.63369953,196.41884916,0.54134299,3.53626845,0.54222567,280.08087348,0.21058456,28.87792969,94.98217306
2021-07-23 10:00:00,32275.29636102,2049.44796048,292.49176874,0.5899183,12.98326084,0.19036724,6.44e-06,119.20532964,17.39060648,15.85987221,0.90419482,438.0008353,0.05484739,0.59846546,11.05380862,44.09014718,2.59590129,195.61723527,0.54134299,3.50638735,0.5299314,280.4487346,0.21058456,28.56056819,95.36146339
2021-07-23 10:30:00,32333.0,2052.1267504,292.60715103,0.59090677,12.91704818,0.19034514,6.44e-06,119.1386893,17.36807317,15.85929992,0.91357287,439.32407792,0.05493975,0.59846546,11.09940858,44.19917262,2.59590129,197.03204426,0.54134299,3.51796566,0.53773403,280.63794859,0.21058456,28.59807772,95.36146339
2021-07-23 11:00:00,32416.35164947,2066.32926177,294.21814794,0.59212776,12.95876643,0.19189345,6.49e-06,119.95780752,17.51821262,15.97720573,0.91488175,439.32407792,0.05522669,0.59846546,11.20582733,44.60116792,2.59590129,199.86015169,0.54134299,3.54011074,0.54591396,282.62867977,0.20859442,29.04471142,95.36146339
2021-07-23 11:30:00,32298.86357136,2054.64621571,289.40547688,0.59047037,12.78469876,0.19110438,6.45e-06,119.29005691,17.40288315,15.83598866,0.90900323,440.610877,0.05479897,0.60111959,11.08928822,44.22536946,2.59590129,199.50387815,0.53976228,3.51716586,0.54638151,280.86717117,0.20816201,28.772448,95.66137379
2021-07-23 12:00:00,32345.48466987,2054.62240477,288.54898399,0.59123738,12.76433153,0.1912837,6.4e-06,119.1077813,17.39626585,15.73501827,0.91097271,440.610877,0.05472288,0.60611468,11.06697607,44.382722,2.59590129,198.61989981,0.53976228,3.52539664,0.55242382,281.44473417,0.20816201,28.62789567,95.32924644
2021-07-23 12:30:00,32427.77460075,2064.54999113,290.11545119,0.59484488,12.82899543,0.19218988,6.44e-06,119.90583519,17.57276236,15.84811605,0.92088145,442.47821494,0.05500546,0.60778312,11.09940858,44.80540993,2.60933515,200.0,0.55047673,3.53442328,0.55242382,281.9630238,0.20816201,28.65944802,96.10357145
2021-07-23 13:00:00,32414.28974267,2066.51553148,288.49577058,0.59404922,12.87828368,0.19198338,6.43e-06,119.98541766,17.62692786,15.86875836,0.91323751,444.10362844,0.05504114,0.60778312,11.14190231,45.02534866,2.60933515,199.46619083,0.55047673,3.549,0.55813901,281.83254,0.20816201,28.66348761,96.11344861
2021-07-23 13:30:00,32539.89583513,2075.98570213,290.95267759,0.59753412,12.93183843,0.19292683,6.47e-06,120.63382671,17.85915394,15.96813157,0.92088145,446.10069276,0.05533932,0.61386096,11.29,45.20244678,2.60933515,200.70738384,0.55047673,3.55683055,0.56372041,283.9992357,0.20816201,28.86137271,97.00241872
2021-07-23 14:00:00,32526.0100112,2069.35473307,290.39749402,0.5960026,12.9213721,0.1919,6.46e-06,120.38662605,17.82258035,15.88511511,0.92045542,444.4,0.05511786,0.61840421,11.22118464,45.08944066,2.60933515,199.075,0.55047673,3.54932794,0.58657218,282.04975489,0.20816201,28.86137271,96.77938519
2021-07-23 14:30:00,32480.18670331,2064.04710812,289.92675661,0.59556121,12.82939559,0.1911274,6.43e-06,120.033297,17.68669537,15.85301463,0.91357287,442.49937581,0.0550279,0.64185916,11.20344552,44.65757211,2.60933515,198.30000001,0.55047673,3.54654116,0.59404627,280.99088693,0.20816201,28.86137271,96.6316539
2021-07-23 15:00:00,32371.0,2056.80112879,288.8,0.59196015,12.70787158,0.19067566,6.42e-06,119.39049,17.53770189,15.76689552,0.90507729,442.49937581,0.05475781,0.63448791,11.15639186,44.60576425,2.60933515,197.92891317,0.55047673,3.53204769,0.58544163,279.5867065,0.20763418,28.58551373,95.66424537
2021-07-23 15:30:00,32311.00671814,2047.78754214,286.95990308,0.58652,12.64327679,0.189,6.39e-06,118.77797383,17.4374078,15.61592772,0.89129919,437.9120081,0.05455101,0.62138712,11.02412983,44.20759663,2.56913907,196.5100651,0.5407,3.51017125,0.57420014,276.61609893,0.20763418,28.58551373,94.45791538
2021-07-23 16:00:00,32117.60595986,2019.3,282.50486325,0.57796822,12.38896827,0.18450074,6.18e-06,117.41494343,17.06026604,15.30877261,0.87579488,433.24590684,0.05381558,0.6043181,10.75,43.49304765,2.56913907,195.8,0.51945353,3.46391955,0.56311939,269.84345187,0.20441169,28.13357597,93.07935253
2021-07-23 16:30:00,32173.10132177,2016.52409534,283.63880554,0.57848842,12.43673253,0.18555866,6.2e-06,117.71755392,17.10747952,15.34938567,0.87223883,433.43025779,0.05414254,0.62149429,10.7849124,43.4012094,2.52911063,196.50892196,0.52186107,3.47461124,0.57573442,272.11952389,0.20441169,27.98348564,92.8348073
2021-07-23 17:00:00,32119.87839824,2004.86437673,282.35031678,0.57771481,12.44357835,0.18487714,6.17e-06,117.68445606,17.00845288,15.30088164,0.86802854,432.43186585,0.05390567,0.62777016,10.73806534,43.24694991,2.52911063,195.09303074,0.52123072,3.46611426,0.57553474,270.12700538,0.20441169,28.05597285,92.93598979
2021-07-23 17:30:00,32193.94151773,2013.30883905,283.97606415,0.57918258,12.5344815,0.1851406,6.21e-06,117.93525292,17.17045792,15.41385016,0.86746477,434.39831555,0.05408012,0.63046697,10.83514818,43.38,2.52911063,195.95913447,0.52123072,3.47754258,0.58636612,272.29647365,0.20441169,28.21506176,93.03970715
2021-07-23 18:00:00,32260.00634409,2021.37825489,283.97606415,0.58188589,12.63131381,0.18685089,6.23e-06,118.300727,17.28931693,15.45776041,0.87789087,436.02673054,0.05427981,0.63010594,10.9225284,43.93309453,2.54029584,197.23246796,0.52123072,3.48893403,0.60078035,274.271308,0.20441169,28.22128582,93.44589915
2021-07-23 18:30:00,32125.66601687,2012.42989132,283.42162235,0.58152163,12.53951741,0.18582493,6.23e-06,118.11906807,17.20611022,15.32022267,0.87361564,435.5027406,0.05419407,0.63015687,10.91441091,43.72349136,2.5541858,196.03200566,0.52458746,3.48806147,0.60184887,272.07677744,0.20441169,28.29530795,93.74855412
2021-07-23 19:00:00,32218.80852938,2018.96291381,283.53608128,0.58093572,12.5696947,0.1861454,6.24e-06,118.46848566,17.28647845,15.36942802,0.87221401,435.93115204,0.0543762,0.63015687,10.86414161,43.71888909,2.55698466,196.38604164,0.52345364,3.48385049,0.62676408,273.18047194,0.20441169,28.29530795,93.70573419
2021-07-23 19:30:00,32285.63887676,2021.89891234,284.39513572,0.58406034,12.64447176,0.18719719,6.25e-06,118.83069007,17.30983814,15.47941443,0.87425631,437.58904366,0.05443445,0.64897997,10.89249756,43.76984294,2.57305722,196.48059177,0.52668454,3.48989172,0.62967439,274.43854376,0.20441169,28.3978829,94.20472039
2021-07-23 20:00:00,32373.11488207,2033.69719411,285.85204439,0.58871634,12.74657162,0.18835072,6.31e-06,119.78313897,17.43813783,15.57467443,0.88595699,439.71210933,0.05480449,0.66944156,11.0646898,43.65811114,2.57605975,197.03636443,0.52668454,3.50236124,0.65675381,276.35992401,0.20441169,28.53122738,94.69801303
2021-07-23 20:30:00,32474.3403178,2040.1686439,288.99800757,0.58814579,12.76854992,0.18858877,6.31e-06,119.8792365,17.52326437,15.651648,0.89199331,439.71210933,0.05489669,0.66194326,11.00883419,43.7936486,2.59162031,197.91649453,0.5263512,3.50641638,0.6565,277.25809187,0.20441169,28.60950741,94.98730147
2021-07-23 21:00:00,32620.0,2045.81684956,288.70290102,0.5899726,12.85996775,0.18817432,6.29e-06,120.15152932,17.55049944,15.71794806,0.89945267,441.0,0.05488513,0.65948087,11.09940858,43.82286856,2.59162031,199.0,0.5263512,3.51491133,0.64733271,278.78908879,0.20441169,28.68071288,95.1203665
2021-07-23 21:30:00,32619.27367927,2055.32411185,289.89066328,0.59152321,12.84772502,0.18826794,6.33e-06,120.4009976,17.63774068,15.78431583,0.89441736,441.6662124,0.05501863,0.65769928,11.14571897,44.39224551,2.59162031,198.98522138,0.53463,3.52018174,0.64791058,279.8392657,0.20441169,28.76622605,95.35342813
2021-07-23 22:00:00,32717.0,2063.11447744,290.96904702,0.59537607,12.90810853,0.19047229,6.38e-06,120.85970799,17.67052102,15.8830991,0.91357287,444.31212188,0.05509776,0.66620963,11.37716468,44.66386216,2.59162031,199.73316232,0.53463,3.54760414,0.66690368,281.07731538,0.20644737,28.81419784,95.57677014
2021-07-23 22:30:00,33157.6743647,2089.67320612,293.54417497,0.59870821,13.11051937,0.19163498,6.38e-06,122.21973337,18.19272275,16.15139365,0.92614804,450.0,0.05549704,0.68395895,11.2426566,45.23282473,2.65456126,201.47925892,0.54671055,3.576573,0.6770769,285.3101163,0.20644737,29.081864,96.3197391
2021-07-23 23:00:00,33295.3848145,2100.46537933,295.93298514,0.60330172,13.26889159,0.19262451,6.41e-06,123.44859264,18.44435067,16.33232269,0.93026142,452.82977559,0.05575988,0.66682251,11.37011408,45.42266704,2.66210387,202.0368358,0.54752909,3.60603609,0.65727618,286.68432557,0.20644737,29.0948902,96.96490333
2021-07-23 23:30:00,33628.60730237,2122.39339297,298.86410728,0.60911127,13.39788841,0.19456156,6.47e-06,124.28132589,18.590488,16.50354948,0.9477636,454.93113925,0.05595401,0.67565225,11.4553938,45.71,2.66210387,203.62752938,0.54752909,3.63511703,0.65308107,289.60003975,0.20644737,29.51128567,97.63722545
2021-07-24 00:00:00,33476.9552828,2114.21709195,297.84282974,0.60696955,13.28663103,0.19308136,6.44e-06,124.71105803,18.64446012,16.62142055,0.92088145,456.90885803,0.05603851,0.71816959,11.45712895,45.65767141,2.67730436,203.48335319,0.54752909,3.645,0.72456457,288.8744336,0.20644737,29.41611488,98.06033235
2021-07-24 00:30:00,33559.90089019,2110.1413679,298.0,0.6066318,13.19733485,0.19261818,6.48e-06,125.29631358,18.58533223,16.61159991,0.92088145,456.41861425,0.056088,0.72637555,11.37011408,45.48315377,2.67730436,203.01039401,0.5558706,3.63054847,0.73957661,289.06202848,0.20644737,29.51128567,98.15
2021-07-24 01:00:00,33477.28181453,2109.21987021,297.91534074,0.6055359,13.1607388,0.19181088,6.42e-06,124.63177407,18.50085365,16.61093809,0.91802167,454.57559966,0.05580342,0.70607315,11.3187974,45.14973695,2.65498478,202.39420829,0.55305866,3.656915,0.71192802,287.95648812,0.21278489,29.27706911,98.98421791
2021-07-24 01:30:00,33601.94613122,2121.58710708,298.48236169,0.6069492,13.29213699,0.19300695,6.44e-06,125.38418572,18.71739797,16.77832254,0.93258771,454.94988334,0.0561589,0.71605159,11.37011408,45.31255372,2.65498478,202.82580002,0.55305866,3.64594255,0.73736448,291.82433115,0.21278489,29.38631816,99.27451327
2021-07-24 02:00:00,33681.9308179,2123.66843697,298.88701452,0.60649994,13.29398702,0.1940928,6.46e-06,125.58355421,18.74669117,16.84110897,0.93387894,458.296875,0.05632147,0.7166,11.43310447,45.34063747,2.69363943,203.0,0.55305866,3.66433853,0.71830144,293.35262401,0.21278489,29.50184332,99.25915853
2021-07-24 02:30:00,33667.96114228,2120.87469014,299.8,0.60996445,13.33915956,0.192998,6.44e-06,126.00327315,18.67915901,16.75715087,0.9282485,457.61365254,0.05629042,0.70942727,11.44197296,45.15548724,2.727302,203.64428622,0.55295021,3.65597178,0.72301788,295.05249632,0.21278489,29.50184332,98.90915225
2021-07-24 03:00:00,33581.12804304,2114.92483159,297.82554381,0.60527645,13.27246362,0.19261818,6.41e-06,125.67313184,18.61922947,16.7723864,0.92580144,457.0118457,0.05608847,0.72166086,11.44197296,45.32093712,2.727302,203.0,0.55295021,3.65478965,0.7344862,292.88583187,0.21278489,29.50184332,99.36669723
2021-07-24 03:30:00,33671.99284959,2137.53578124,297.82554381,0.60810349,13.39440841,0.19426058,6.45e-06,126.26656974,18.78025123,16.88481046,0.93309783,459.0,0.05646709,0.71854897,11.44197296,45.5,2.7322653,204.33926894,0.55295021,3.66649734,0.72516505,297.19594546,0.21278489,29.74737595,100.27803498
2021-07-24 04:00:00,33654.24139006,2128.82551974,302.3577136,0.60803234,13.30961055,0.19314273,6.46e-06,126.11166923,18.71296581,16.79034026,0.9282485,458.213055,0.05634687,0.70607315,11.325,45.17449411,2.7322653,203.70064625,0.55295021,3.67256768,0.72256686,295.11850256,0.21501769,29.55334065,99.60109319
2021-07-24 04:30:00,33695.9650772,2130.19805549,302.44328833,0.60690315,13.37981946,0.19341484,6.45e-06,126.36269795,18.66023089,16.79879502,0.93318364,457.71191631,0.05616259,0.70607315,11.27915316,45.27358981,2.72525603,203.89880418,0.5489952,3.67318708,0.73823116,295.14335762,0.21501769,29.51128567,99.89484033
2021-07-24 05:00:00,33666.3,2130.498305,301.46193495,0.60617434,13.38425797,0.19282875,6.45e-06,126.11867919,18.6732081,16.90116025,0.92834495,457.71191631,0.05616007,0.70520834,11.19338001,45.260948,2.72525603,203.89880418,0.54664142,3.66320433,0.73201085,295.51146296,0.21501769,29.74737595,99.60109319
2021-07-24 05:30:00,33750.0,2131.44427702,300.78699808,0.60705384,13.40592318,0.19360953,6.45e-06,126.58781891,18.7502982,16.95457687,0.93306981,458.0,0.05624094,0.701542,11.27915316,45.59813326,2.73954608,204.92977189,0.54614593,3.6666666,0.73555119,297.02801663,0.21501769,30.0,99.91526854
2021-07-24 06:00:00,33835.7034,2139.46823562,301.57340018,0.60844709,13.477635,0.19347024,6.45e-06,126.77774258,18.7348409,17.08245458,0.93255831,457.76955425,0.05659373,0.70448859,11.27915316,45.37722792,2.73954608,204.02487528,0.54330534,3.67205389,0.73581359,296.30242304,0.21501769,29.8426031,100.0
2021-07-24 06:30:00,33872.53074329,2141.25034461,304.45581556,0.61029207,13.63667898,0.19555211,6.52e-06,127.07992795,18.76323571,17.09301984,0.93008751,459.64230731,0.05665567,0.70602288,11.31381719,45.88975115,2.73954608,205.33676403,0.54330534,3.668106,0.73092786,295.15192717,0.21523717,29.8426031,99.85914122
2021-07-24 07:00:00,33800.80880906,2132.72906883,302.94090595,0.60959641,13.51391354,0.19378263,6.48e-06,126.58571805,18.56079646,16.99785095,0.93257835,457.70739972,0.05672481,0.69396489,11.34165323,45.4920914,2.73954608,204.79453108,0.5514145,3.67486918,0.73494263,293.45604143,0.21681695,30.02568939,99.68310979
2021-07-24 07:30:00,33810.88300025,2133.87278689,302.37929019,0.61041598,13.51995782,0.19399839,6.47e-06,126.52479146,18.58209241,17.00417627,0.92507455,457.42710895,0.05662433,0.69147841,11.34165323,45.57413743,2.73954608,204.78262807,0.5514145,3.67963365,0.73024847,293.08272654,0.21681695,30.01600584,99.66512647
2021-07-24 08:00:00,33716.36145543,2125.41125352,301.25851009,0.60474022,13.44316305,0.1930296,6.44e-06,125.99067132,18.37637613,16.87088308,0.91958951,457.3569681,0.05635924,0.68600443,11.27726592,45.22199117,2.69737684,202.85621317,0.54658414,3.65478965,0.71871397,290.06397778,0.2145541,30.64259983,98.99067692
2021-07-24 08:30:00,33627.44719451,2120.07797602,300.43079692,0.60331895,13.37818847,0.19273615,6.41e-06,125.55931664,18.3137655,16.72455699,0.91567077,456.45878173,0.05611666,0.68141885,11.22590818,45.20726982,2.69737684,203.15555426,0.54658414,3.64399838,0.70355162,289.66351536,0.2145541,30.32609195,98.15
2021-07-24 09:00:00,33662.05842948,2125.85900486,301.53887765,0.60428323,13.39827961,0.19303785,6.43e-06,125.46479297,18.38199781,16.84627582,0.92365383,454.96980763,0.0563889,0.6905742,11.24536505,45.41266346,2.69737684,203.71267415,0.54988509,3.64399838,0.71983278,291.25439649,0.2145541,30.41485239,98.52095033
2021-07-24 09:30:00,33843.32291858,2140.99999999,302.99324694,0.607,13.58042347,0.19374438,6.47e-06,126.09499595,18.66803771,16.95286949,0.92540553,456.82142205,0.05646701,0.7024,11.30026216,45.45016122,2.69737684,203.80104587,0.5525052,3.66363807,0.73046368,293.41639975,0.2145541,30.58733117,98.52095033
2021-07-24 10:00:00,33855.61613902,2144.20774201,301.84307772,0.60560296,13.51889792,0.19306396,6.45e-06,126.11813963,18.59830646,16.92769042,0.9225352,455.84199387,0.0564436,0.70798909,11.30026216,45.3403457,2.69737684,204.22722699,0.55008439,3.65617266,0.76058457,294.22144023,0.2145541,30.55806478,99.14706368
2021-07-24 10:30:00,33877.73066252,2150.18140637,302.96926716,0.6071133,13.63327616,0.19674952,6.51e-06,125.94814827,18.54804519,16.85145463,0.93075194,456.04590067,0.05636257,0.71334642,11.37011408,45.81003661,2.71591481,206.480706,0.5574208,3.68355057,0.74115412,294.94905513,0.2145541,30.71077602,99.14706368
2021-07-24 11:00:00,33718.4669016,2141.09457723,301.84307772,0.60444699,13.5322845,0.19574177,6.48e-06,125.36816419,18.40320038,16.71211041,0.91819298,458.52170637,0.05624772,0.70293618,11.30031497,45.4652471,2.68110688,205.62147316,0.58289534,3.64369186,0.72062854,291.77363843,0.2145541,30.4670397,98.91056554
